date;name;review;favorite;model
12/08/2008;Jeff and Mary;"We have only had the car for 2 weeks (bought used with 23k miles) and so far love it (made a 650 miles trip in it already). We got the 2.5SL loaded with Navigation. Nav/Bose is wonderful. Love the CVT, but it can be a little jerky at low speeds. Styling in/out is top notch. Quality seems great so far. Very smooth on the highway. Got 30 mpg on our road trip, expect better in warmer weather without reformulated gas. Seats are very comfortable for long trip. Car is very sporty compared to the Impala we traded, like the ""quick"" responses of this car. Peppy for a 4cyl, at least as quick as the Impala V6. 4cyl is a little noisier though, especially when cold. Reliability A+ so far";CVT, 6cyl power/4cyl gas mileage, seats, navigation/bose, roomy interior yet feels more compact/lighter than Impala, interior quality far superior to Impala, feels like a luxury car without the price tag, dual exhaust, leather/heated seats...almost everything!;nissan_altima
11/23/2008;MRKING;I purchased this car a few months ago and love it. This is the best car I've ever owned. I had an 01 Malibu 6 cyl previously, this car turns heads all the time. The CVT is the best 4 cyl alive . Quick on the highway and did I mention good looking.;Intelligent key, interior room ext. style.;nissan_altima
11/20/2008;Kenneth;I have owned my Nissan Altima for a little over a year. Bought it new with the 2.5 for better gas mileage, but got all the extras included. I am glad I did. The car runs great and is so convenient. No problems to note. The ride is wonderful and fun to drive. With all the extras it often feels like a luxury car without the luxury price tag. And the gas mileage... are you kidding... it is awesome. On one vacation trip (driving mainly interstate) we averaged 36 mpg. And no we did not get the hybrid version.;Convenience. Gas mileage. The fun driving experience.;nissan_altima
10/26/2008;Cones;I just bought the 07 Altima 3.5 SE with the CVT. Nice car inside and out. A little bit of a gas hog for mixed driving. But good gas mileage on the highway. Has good acceleration when and if you need it. It's fun to drive in manual or automatic mode. I get a lot of stares esp from the ladies!;Push button start!! Will never buy a car with out the smart key feature, it's so convenient, more than you expect!! The trunk is huge, I can fit a couple of people in there if I have too LOL, J/K but it is roomy.;nissan_altima
10/20/2008;Steve;Just a word of warning for anyone wanting to keep the CVT Altima for any length of time. My CVT just imploded with 46,000 km on it. Maybe warranty they say, maybe not. Takes two days to do the paperwork to get the new transmission approved... if it gets approved. Not impressed. The car is very noisy when driving and lurches when going downhill. I will never buy another CVT again. I can only imagine the cost of replacement for this thing. This will be a real cash cow for Nissan as the trannies start to fail.;Blue tooth phone system;nissan_altima
10/20/2008;HATE THIS CAR!;I traded in an suv for this vehicle because I was looking for something with better gas mileage, saw the window sticker on this car and thought it was good, it says 34 highway, it's more like 20 highway! The paint started peeling off my bumper at 1,000 miles. I have had my brakes fixed 3 times for squeaking issues and the car only has 13,000 miles on it. If you have a problem don't waste your time trying to call Nissan Consumer Affairs, they don't return calls. I have owned many vehicles and this is by far the worst! The car rattles, my cd player screen goes blank, it's just not a good vehicle at all, especially for the price. Never again will I buy another Nissan!;The only good thing I have to say about this vehicle is it is very comfortable and has lots of room.;nissan_altima
10/06/2008;cali_altima;I recently bought my 2.5s and I'm so satisfied I have had absolutely no problems and keep finding cool new features that my car has. It is so fun to drive and the stereo is awesome. I'm so glad I went through with an Altima. If your shopping for a car you should seriously consider an Altima. You wont be disappointed.;Radio, push button, huge trunk, large interior room, and awesome brakes.;nissan_altima
10/02/2008;dianne;Brakes squeal. Popping sound from front wheel area sounds like the strut when turning engine clatters as if out of oil. Steering wheel and passengers seat vibrate. Stereo has cuts in and out, speakers have a lot of static at times. There have been times radio would not come on at all after a car wash. Dash and front right door rattle.;Love the design;nissan_altima
09/26/2008;Charlie;Trading in my '04 Altima 2.5, I was very excited to get the V6. Man, can this thing fly! The handling is superb, turns at high speed are easy and it's very comfortable. I love this car.;Everything;nissan_altima
09/12/2008;Robert Neal;I love my 2007 Nissan Altima SE with the 6-speed transmission. It handles like a dream and can accelerate as quick as anything that I have driven. I am getting close to 27 MPG even though it is only supposed to get 19/27. I love the fact that I could get a reliable mid size sedan with a 6 cylinder engine and a manual transmission. It truly is a sports sedan that Honda and Toyota don't offer; a 6 cylinder with a manual transmission.;nissan_altima
08/05/2008;New Honda Owner;We loved the styling and perks of the 2.5SL, and we loved the car for the first 2500 miles. Its been downhill fast from there- the car has been in the shop about 10 times in the first year of ownership. In addition to many smaller issues, we have had the transmission replaced, the exhaust pipes replaced, and the computer reprogrammed three times for a very rough idle. The car rattles like an old chevy truck, and they can't figure out why. Isn't legally a lemon, so we traded it- for a Honda. Will NEVER own another Nissan.;Looks, interior styling, gas mileage.;nissan_altima
07/21/2008;Lorenzo May;"I had the vehicle for just under one year, when I started to experience power drain problems and complete ""shut-downs"". I have used roadside assistance four times in the last five months, since the car was completely dead. The dealership has tried to fix the problem, but they haven't yet. Other, than this 'major problem', I loved the car: great ride, great power for a four cylinder, great design, great fuel economy. I have had four Nissan's in the last 10 years. This is the only one with a major problem, however, this one is fully equipped with navigation, back- up camera, heated seats, and everything possible.";Navigation, economy on fuel (CVT);nissan_altima
07/18/2008;gbrums67;The was an excellent choice for my wife. She drives 35 miles to work each way and she was looking for a car that got good gas mileage. We were looking for an inexpensive vehicle (under 20K). Looked @ Accord LX, slow acceleration and cheap looking interior. Camry CE wasn't much better. Nissan CVT is a smooth (excellent trans) and gives a feel of good acceleration. The car is a good combination of handling and comfort. It corners well, yet still has a smooth ride. The list for new was 24k we were able to get a used one with 5k miles for 16k. First fill up with mostly city driving it got 30 mpg. 35 hwy mpg is reachable with the right driving habits.;CVT, and no key need for anything remote. Good acceleration for a 4cyl.;nissan_altima
